show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,description,classification
s1324,Movie,The Princess Diaries 2: Royal Engagement,Garry Marshall,United States,2019-11-12,2019.0,G,114.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y, ,,  , R, o, m, a, n, c, e",Princess Mia has 30 days to find a husband... or she can't become queen.,0.0
s1325,Movie,The Proud Family Movie,Bruce Smith,United States,2019-11-12,2019.0,TV-G,95.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Penny's boring family vacation becomes a mysterious island adventure.,
s1326,Movie,The Reluctant Dragon,Alfred Werker,United States,2019-11-12,2019.0,G,74.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Robert Benchley gives a behind-the-scenes look at how animation is created.,0.0
s1327,TV Show,The Replacements,Unknown,United States,2019-11-12,2019.0,TV-G,1.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y","Riley and Todd, can replace any adult in their life by making a simple call to the Fleemco company.",
s1328,Movie,The Rescuers,"Wolfgang Reitherman, John Lounsbery, Art Stevens",United States,2019-11-12,2019.0,G,78.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y",Two mice rush to help an orphan girl in the clutches of an evil woman.,0.0
s1329,Movie,The Rescuers Down Under,"Hendel Butoy, Mike Gabriel",United States,2019-11-12,2019.0,G,78.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y",Bernard and Bianca race to Australia to save a boy from a vile poacher.,0.0
s1330,Movie,The Rookie,John Hancock,United States,2019-11-12,2019.0,G,129.0,"B, i, o, g, r, a, p, h, i, c, a, l, ,,  , F, a, m, i, l, y, ,,  , S, p, o, r, t, s",A high school baseball coach gets a second chance as a big-league pitcher.,0.0
s1331,Movie,The Santa Clause,John Pasquin,"United States, Canada",2019-11-12,2019.0,PG,98.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y, ,,  , F, a, n, t, a, s, y",A bizarre twist of fate transforms a divorced dad into the new Santa.,1.0
s1332,Movie,The Santa Clause 2,Michael Lembeck,"United States, Canada",2019-11-12,2019.0,G,106.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y, ,,  , F, a, n, t, a, s, y",Scott Calvin must get married by Christmas Eve or lose his title as Santa.,0.0
s1333,Movie,The Santa Clause 3: The Escape Clause,Michael Lembeck,"United States, Canada",2019-11-12,2019.0,G,94.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y, ,,  , F, a, n, t, a, s, y",The holidays take a chaotic turn when Jack Frost puts a freeze on Christmas.,0.0
s1334,Movie,The Scream Team,Stuart Gillard,United States,2019-11-12,2019.0,TV-PG,88.0,"C, o, m, e, d, y, ,,  , F, a, n, t, a, s, y",Ian and Claire Carlyle discover that ghosts really do exist!,
s1335,Movie,The Secret of the Magic Gourd,"朱家欣 , 钟智行","China, Hong Kong, United States",2019-11-12,2019.0,G,84.0,"F, a, n, t, a, s, y",A boy's world is turned upside down when he hooks a wish-granting gourd.,0.0
s1336,Movie,The Shaggy D.A.,Robert Stevenson,United States,2019-11-12,2019.0,G,92.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y, ,,  , F, a, n, t, a, s, y",A District Attorney candidate finds himself transformed into a sheepdog.,0.0
s1337,Movie,The Shaggy Dog,Charles Barton,United States,2019-11-12,2019.0,G,102.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y, ,,  , F, a, n, t, a, s, y",A magical ring transforms a teenager into a lumbering sheepdog.,0.0
s1338,Movie,The Sign of Zorro,"Lewis Foster, Norman Foster",United States,2019-11-12,2019.0,G,90.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , D, r, a, m, a, ,,  , F, a, m, i, l, y",Don Diego dons the mask of Zorro to free his town from a dictator. See details for advisory.,0.0
s1339,Movie,The Simple Things,Charles Nichols,United States,2019-11-12,2019.0,TV-G,8.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Mickey and Pluto go fishing at the beach. See details for advisory.,
s1340,Movie,The Sound of Music,Robert Wise,United States,2019-11-12,2019.0,G,175.0,"B, i, o, g, r, a, p, h, i, c, a, l, ,,  , F, a, m, i, l, y, ,,  , H, i, s, t, o, r, i, c, a, l",A governess wins the hearts of many and leads the Von Trapp family to their 1938 flight to freedom.,0.0
s1341,Movie,The Story of Robin Hood And His Merrie Men,Ken Annakin,United Kingdom,2019-11-12,2019.0,PG,84.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , F, a, m, i, l, y",Prince John conspires to gain power when King Richard leaves England.,1.0
s1342,Movie,The Strongest Man in the World,Vincent McEveety,United States,2019-11-12,2019.0,G,92.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y, ,,  , S, c, i, e, n, c, e,  , F, i, c, t, i, o, n",A college science wiz gains super strength in a lab accident. See details for advisory.,0.0
s1343,Movie,The Suite Life Movie,Sean McNamara,United States,2019-11-12,2019.0,TV-G,81.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e",Zack and Cody become truly connected after joining a twin research study.,
s1344,TV Show,The Suite Life of Zack & Cody,Unknown,United States,2019-11-12,2019.0,TV-G,3.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e",Twin brothers Zack and Cody get to live with their single mom in Boston's swankiest hotel.,
s1345,TV Show,The Suite Life On Deck,Unknown,United States,2019-11-12,2019.0,TV-G,3.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e","Zack and Cody Martin are aboard the SS Tipton, a luxury passenger cruise liner.",
s1346,Movie,The Swap,Jay Karas,United States,2019-11-12,2019.0,TV-G,91.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, n, t, a, s, y",Classmates Ellie and Jack unexplainably trigger a real-life body swap.,
s1347,Movie,The Thirteenth Year,Duwayne Dunham,United States,2019-11-12,2019.0,TV-G,89.0,"C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, n, t, a, s, y",Cody learns he can communicate with fish as he nears his 13th birthday.,
s1348,Movie,The Three Caballeros,"Norman Ferguson, Clyde Geronimi, Jack Kinney",United States,2019-11-12,2019.0,G,72.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , M, u, s, i, c, a, l",Magical gifts from his friends send Donald on a musical journey. See details for advisory.,0.0
s1349,Movie,The Three Musketeers,Stephen Herek,"Austria, United Kingdom, United States",2019-11-12,2019.0,PG,106.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Three loyal swordsmen and an eager recruit unite to protect the King.,1.0
s1350,Movie,The Tigger Movie,Jun Falkenstein,"United States, Japan",2019-11-12,2019.0,G,81.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , K, i, d, s",Tigger goes looking through the Hundred Acre Wood to find his family.,0.0
s1351,Movie,The Tortoise and the Hare,Wilfred Jackson,United States,2019-11-12,2019.0,TV-G,9.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , S, p, o, r, t, s","Hare stops to show off, and the slower Tortoise wins the race. See details for advisory.",
s1352,Movie,The Ugly Dachshund,Norman Tokar,United States,2019-11-12,2019.0,TV-G,93.0,"A, n, i, m, a, l, s,  , &,  , N, a, t, u, r, e, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",The Garrisons live with a Great Dane who thinks he's a dainty dachshund. See details for advisory.,
s1353,Movie,The Ugly Duckling,Jack Cutting,United States,2019-11-12,2019.0,TV-Y7,9.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y",A baby duckling is shunned by his family because he is different. See details for advisory.,
s1354,Movie,The Ultimate Christmas Present,Greg Beeman,"Canada, United States",2019-11-12,2019.0,TV-G,81.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, n, t, a, s, y",Allie and Sam lose control of Santa's weather machine.,
s1355,Movie,The Vanishing Prairie,James Algar,United States,2019-11-12,2019.0,G,71.0,"A, n, i, m, a, l, s,  , &,  , N, a, t, u, r, e, ,,  , D, o, c, u, m, e, n, t, a, r, y, ,,  , F, a, m, i, l, y",The story of the American prairie amidst the march of civilization.,0.0
s1356,Movie,The Wild,Steve Williams,"Canada, United States",2019-11-12,2019.0,G,86.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y","A band of animals escape from the zoo, into the wilds of New York City.",0.0
s1357,Movie,The Wise Little Hen,Wilfred Jackson,United States,2019-11-12,2019.0,TV-G,8.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , K, i, d, s",Donald Duck learns that you must work for a harvest. See details for advisory.,
s1358,Movie,The Wizards Return: Alex vs. Alex,Victor Gonzalez,United States,2019-11-12,2019.0,TV-G,59.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, n, t, a, s, y",Alex creates a good and evil version of herself.,
s1359,TV Show,The World According to Jeff Goldblum,Unknown,United States,2019-11-12,2019.0,TV-PG,2.0,"D, o, c, u, s, e, r, i, e, s",Jeff Goldblum explores the fascinating science and history of deceptively familiar objects.,
s1360,Movie,The Young Black Stallion,Simon Wincer,United States,2019-11-12,2019.0,G,51.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, l, s,  , &,  , N, a, t, u, r, e, ,,  , D, r, a, m, a",A girl risks her treasured black stallion to save her family home.,0.0
s1361,Movie,Three Blind Mouseketeers,Dave Hand,United States,2019-11-12,2019.0,TV-Y7,9.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , P, a, r, o, d, y",Captain Katt sets traps for the Three Mouseketeers. See details for advisory.,
s1362,Movie,Three Days,Michael Switzer,United States,2019-11-12,2019.0,TV-G,93.0,"D, r, a, m, a, ,,  , F, a, n, t, a, s, y",An angel lets a man relive the days before his wife's death.,
s1363,Movie,Three Little Pigs,Burt Gillett,United States,2019-11-12,2019.0,TV-Y7,9.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , K, i, d, s",A Disney telling of the Three Little Pigs. See details for advisory.,
s1364,Movie,Three Little Wolves,Dave Hand,United States,2019-11-12,2019.0,TV-Y7,9.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y",Two frivolous pigs blow the wolf horn one too many times. See details for advisory.,
s1365,Movie,Three Men and a Baby,Leonard Nimoy,"United States, France",2019-11-12,2019.0,PG,103.0,"B, u, d, d, y, ,,  , C, o, m, e, d, y","Handsome men trade wine, women and song for crib, pacifier and diaper.",1.0
s1366,Movie,Three Men and a Little Lady,Emile Ardolino,United States,2019-11-12,2019.0,PG,104.0,"B, u, d, d, y, ,,  , C, o, m, e, d, y, ,,  , R, o, m, a, n, c, e","Just as three doting fathers are getting the hang of parenthood, their daughter is taken from them.",1.0
s1367,Movie,Thru the Mirror,Dave Hand,United States,2019-11-12,2019.0,TV-G,10.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Mickey dreams he goes through his mirror to the other side. See details for advisory.,
s1368,Movie,Tiger Cruise,Duwayne Dunham,United States,2019-11-12,2019.0,TV-PG,88.0,"D, r, a, m, a, ,,  , F, a, m, i, l, y","Maddie Dolan is tired of being labeled a “Navy brat.""",
s1369,Movie,Tim Burton’s The Nightmare Before Christmas,Henry Selick,United States,2019-11-12,2019.0,PG,78.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , F, a, n, t, a, s, y",Pumpkin King Jack Skellington tries to take over Christmas.,1.0
s1370,TV Show,Timon & Pumbaa,Unknown,United States,2019-11-12,2019.0,TV-Y,3.0,"A, n, i, m, a, t, i, o, n, ,,  , B, u, d, d, y, ,,  , C, o, m, e, d, y","Timon, a meerkat, and Pumbaa, a warthog, join together for misadventures in the jungle.",
s1371,Movie,Tin Toy,John Lasseter,United States,2019-11-12,2019.0,TV-G,5.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , K, i, d, s","A scared, Tin Toy realizes he really wants to play.",
s1372,Movie,Tinker Bell,Bradley Raymond,United States,2019-11-12,2019.0,G,81.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , F, a, n, t, a, s, y",The story of Disney's most famous fairy is finally revealed.,0.0
s1373,Movie,Tinker Bell and the Great Fairy Rescue,Bradley Raymond,United States,2019-11-12,2019.0,G,80.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , F, a, n, t, a, s, y",Tink risks her own safety when she befriends a curious human girl.,0.0
s1374,Movie,Tinker Bell and the Lost Treasure,Klay Hall,United States,2019-11-12,2019.0,G,84.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , F, a, n, t, a, s, y",Tink has to set things right when her temper puts Pixie Hollow in danger.,0.0
s1375,Movie,Titanic: 20 Years Later With James Cameron,Thomas Grane,United States,2019-11-12,2019.0,TV-PG,47.0,"D, o, c, u, m, e, n, t, a, r, y, ,,  , H, i, s, t, o, r, i, c, a, l",James Cameron revisits his blockbuster film in light of new Titanic research.,
s1376,Movie,Toby Tortoise Returns,Wilfred Jackson,United States,2019-11-12,2019.0,TV-Y7,8.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , S, p, o, r, t, s",Max Hare and Toby Tortoise are opponents in a boxing match. See details for advisory.,
s1377,Movie,Tom and Huck,Peter Hewitt,United States,2019-11-12,2019.0,PG,92.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e",America's legendary teenage heroes Tom and Huck team-up to save a man from being wrongly accused.,1.0
s1378,Movie,Toy Story,John Lasseter,United States,2019-11-12,2019.0,G,83.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , B, u, d, d, y","Meet Woody, Buzz and the gang in an adventure full of humor and heart.",0.0
s1379,Movie,Toy Story 2,John Lasseter,United States,2019-11-12,2019.0,G,93.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y","Join Woody, Buzz, Jessie and the gang to boldly rescue one of their own.",0.0
s1380,Movie,Toy Story 3,Lee Unkrich,United States,2019-11-12,2019.0,G,103.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , D, r, a, m, a","Woody, Buzz and the gang return for more adventures with new friends.",0.0
s1381,Movie,Toy Story Toons: Hawaiian Vacation,Gary Rydstrom,United States,2019-11-12,2019.0,G,6.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Ken and Barbie get the vacation of their dreams.,0.0
s1382,Movie,Toy Story Toons: Partysaurus Rex,Mark Walsh,United States,2019-11-12,2019.0,G,9.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Rex throws an over-the-top bath time bash!,0.0
s1383,Movie,Toy Story Toons: Small Fry,Angus MacLane,United States,2019-11-12,2019.0,G,10.0,"A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y, ,,  , K, i, d, s",Buzz is replaced by a miniature version of himself.,0.0
s1384,Movie,Trail of the Panda,Zhong Yu,China,2019-11-12,2019.0,G,89.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, l, s,  , &,  , N, a, t, u, r, e, ,,  , F, a, m, i, l, y",A mute orphan boy rescues a lost panda cub in the mountains of China.,0.0
s1385,Movie,Trailer Horn,Jack Hannah,United States,2019-11-12,2019.0,TV-G,7.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Donald heads out for a nice relaxing camping trip. See details for advisory.,
s1386,Movie,Treasure Island,Byron Haskin,"United Kingdom, United States",2019-11-12,2019.0,PG,96.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , F, a, m, i, l, y",The classic tale of a young boy's search for buried treasure.,1.0
s1387,Movie,Treasure of Matecumbe,Vincent McEveety,United States,2019-11-12,2019.0,G,116.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , F, a, m, i, l, y, ,,  , M, y, s, t, e, r, y","Using a secret map, friends face a dangerous search for pirate gold. See details for advisory.",0.0
s1388,Movie,Treasure Planet,"John Musker, Ron Clements",United States,2019-11-12,2019.0,PG,98.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y",Jim Hawkins follow an intergalactic map in search of Captain Flint's trove.,1.0
s1389,Movie,Tree Climbing Lions,Unknown,,2019-11-12,2019.0,TV-PG,45.0,"A, n, i, m, a, l, s,  , &,  , N, a, t, u, r, e, ,,  , D, o, c, u, m, e, n, t, a, r, y, ,,  , F, a, m, i, l, y","Lions in Uganda exhibit a rare, mysterious behavior – they spend much of their lives up in trees.",
s1390,Movie,Tron,Steven Lisberger,United States,2019-11-12,2019.0,PG,96.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , F, a, m, i, l, y, ,,  , S, c, i, e, n, c, e,  , F, i, c, t, i, o, n","After practicing his hacking chops, a brilliant video game maker becomes part of his own creation.",1.0
s1391,Movie,Tru Confessions,Paul Hoen,"United States, Canada",2019-11-12,2019.0,TV-G,83.0,"C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , D, r, a, m, a",A chance to star in a TV show reveals the value of family for Trudy Walker.,
s1392,Movie,Tuck Everlasting,Jay Russell,United States,2019-11-12,2019.0,PG,91.0,"C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , D, r, a, m, a, ,,  , F, a, n, t, a, s, y",A woman falls in love with a man who is immortal.,1.0
s1393,Movie,Tugboat Mickey,Clyde Geronimi,United States,2019-11-12,2019.0,TV-G,8.0,"A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",Mickey captains a tugboat with Donald and Goofy as the crew. See details for advisory.,
s1394,Movie,Twas the Night,Nick Castle,United States,2019-11-12,2019.0,TV-G,87.0,"C, o, m, e, d, y, ,,  , C, r, i, m, e, ,,  , F, a, n, t, a, s, y",Danny and his con-artist uncle take over when Santa Claus is knocked out.,
s1395,Movie,Twitches,Stuart Gillard,United States,2019-11-12,2019.0,TV-PG,87.0,"C, o, m, e, d, y, ,,  , F, a, n, t, a, s, y",Reunited twin girls discover they have magical powers.,
s1396,Movie,Twitches Too,Stuart Gillard,United States,2019-11-12,2019.0,TV-PG,84.0,"C, o, m, e, d, y, ,,  , F, a, n, t, a, s, y","When a new evil threat arrives, it's up to the twitches to save Coventry.",
s1397,Movie,Unidentified Flying Oddball,Russ Mayberry,United States,2019-11-12,2019.0,G,93.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , C, o, m, e, d, y, ,,  , F, a, m, i, l, y",An astronaut and his robot accidentally travel in time to medieval England.,0.0
s1398,Movie,Up,Pete Docter,United States,2019-11-12,2019.0,PG,96.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , B, u, d, d, y",An unlikely pair set to the sky for the adventure of their lives.,1.0
s1399,Movie,"Up, Up and Away",Robert Townsend,"Canada, United States",2019-11-12,2019.0,TV-G,78.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , F, a, n, t, a, s, y",The teenage son in a superhero family anxiously awaits his super powers.,
s1400,Movie,Valiant,Gary Chapman,"United Kingdom, United States",2019-11-12,2019.0,G,76.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y","When the world needs a hero, a little pigeon steps up.",0.0
s1401,Movie,Waking Sleeping Beauty,Don Hahn,United States,2019-11-12,2019.0,PG,87.0,"D, o, c, u, m, e, n, t, a, r, y",A revealing look at the events that ushered in the second chapter of Disney's animation legacy.,1.0
s1402,Movie,WALL-E,Andrew Stanton,United States,2019-11-12,2019.0,G,99.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , F, a, m, i, l, y",Join robots WALL-E and EVE on a fantastic journey across the universe.,0.0
